NUM_OF_BEDROOMS,NUM_OF_BATHROOMS,LIVING_AREA_sqft,LOT_AREA_sqft,FLOORS,WATER FRONT,VIEW_RATING,CONDITION_RATING,ABOVE_BASEMENT_sqft,BASEMENT_sqft,YEAR_BUILT,YEAR_RENOVATED,PRICE,CITY,ZIP,TOTAL_HOUSE_AREA_sqft
4.0,2.0,2030,13500,1.0,0.0,0.0,3.0,1230,800,1963,2008,335000.0,Renton,98059,2030
4.0,3.0,2490,17833,2.0,0.0,2.0,3.0,1490,1000,1979,2014,740000.0,Seattle,98125,2490
4.0,2.0,1470,5350,1.0,0.0,0.0,3.0,980,490,1955,2005,465000.0,Seattle,98125,1470
3.0,3.0,2500,7378,1.0,0.0,0.0,5.0,1390,1110,1948,1985,700000.0,Seattle,98177,2500
3.0,3.0,1460,1592,2.0,0.0,0.0,3.0,1130,330,2006,0,350000.0,Seattle,98126,1460
1.0,1.0,620,8261,1.0,0.0,0.0,3.0,620,0,1939,1969,148000.0,Seattle,98106,620
3.0,2.0,1550,3680,1.0,0.0,0.0,3.0,1050,500,1927,2011,530000.0,Seattle,98117,1550
3.0,2.0,1430,1002,3.0,0.0,0.0,3.0,1430,0,2002,0,349000.0,Seattle,98103,1430
3.0,2.0,1360,9760,1.5,0.0,0.0,5.0,1360,0,1984,0,240000.0,NorthBend,98045,1360
3.0,2.0,2210,7557,2.0,0.0,0.0,3.0,2210,0,1989,0,330000.0,FederalWay,98023,2210
4.0,2.0,2460,5100,1.5,0.0,0.0,5.0,1450,1010,1909,1988,735000.0,Seattle,98115,2460
3.0,2.0,2180,15693,1.0,0.0,0.0,4.0,1850,330,1979,0,545000.0,Sammamish,98075,2180
3.0,2.0,1570,4875,1.0,0.0,0.0,4.0,1310,260,1977,0,214950.0,Covington,98042,1570
3.0,1.0,1140,5500,1.5,0.0,0.0,4.0,1140,0,1908,0,476000.0,Seattle,98199,1140
2.0,1.0,800,15000,1.0,0.0,0.0,3.0,800,0,1927,2011,110000.0,Seattle,98168,800
4.0,3.0,2414,7693,2.0,0.0,0.0,3.0,2414,0,2006,0,292000.0,Auburn,98002,2414
3.0,1.0,1160,8813,1.0,0.0,0.0,3.0,1160,0,1952,2008,317000.0,Seattle,98125,1160
4.0,2.0,3170,10688,2.0,0.0,2.0,3.0,3170,0,2001,0,455000.0,Auburn,98001,3170
3.0,2.0,2060,4437,1.0,0.0,0.0,3.0,1030,1030,1929,0,460000.0,Seattle,98126,2060
3.0,2.0,1640,7201,1.0,0.0,0.0,3.0,1640,0,1948,1994,405000.0,Seattle,98125,1640
2.0,1.0,720,6686,1.0,0.0,0.0,3.0,720,0,1942,1999,333000.0,Seattle,98117,720
4.0,1.0,1860,4736,1.5,0.0,0.0,1.0,1860,0,1901,0,427000.0,Seattle,98112,1860
4.0,2.0,2810,10986,2.0,0.0,0.0,3.0,2810,0,1997,0,742000.0,Sammamish,98075,2810
4.0,2.0,2090,9702,1.0,0.0,0.0,5.0,1320,770,1965,0,465000.0,Shoreline,98133,2090
4.0,2.0,3280,6181,2.0,0.0,0.0,3.0,3280,0,2001,0,809950.0,Sammamish,98074,3280
4.0,2.0,2090,3610,1.5,0.0,0.0,5.0,1790,300,1927,0,619400.0,Seattle,98115,2090
3.0,2.0,2430,14607,1.0,0.0,1.0,3.0,1230,1200,1949,1970,762400.0,MercerIsland,98040,2430
5.0,3.0,2510,4125,1.5,0.0,3.0,5.0,1590,920,1925,0,881000.0,Seattle,98144,2510
4.0,3.0,3370,6675,1.0,0.0,3.0,4.0,1920,1450,1948,0,813000.0,Seattle,98144,3370
3.0,2.0,1640,5280,1.5,0.0,0.0,5.0,1640,0,1910,0,234000.0,Auburn,98002,1640
3.0,2.0,2250,7294,2.0,0.0,0.0,3.0,2250,0,1994,0,308900.0,Auburn,98092,2250
4.0,2.0,2300,19250,1.0,0.0,0.0,4.0,2300,0,1955,2009,450000.0,NorthBend,98045,2300
3.0,4.0,1650,2262,3.0,0.0,0.0,3.0,1650,0,2010,0,547500.0,Seattle,98103,1650
2.0,1.0,710,1131,2.0,0.0,0.0,4.0,710,0,1943,0,399950.0,Seattle,98102,710
4.0,4.0,2550,8698,2.0,0.0,0.0,3.0,2550,0,2007,0,516000.0,Snoqualmie,98065,2550
2.0,2.0,982,846,2.0,0.0,0.0,3.0,806,176,2006,0,250000.0,Seattle,98133,982
3.0,2.0,1630,2520,2.0,0.0,0.0,3.0,1630,0,2005,0,475000.0,Issaquah,98029,1630
4.0,2.0,2550,4500,2.0,0.0,0.0,3.0,2550,0,2009,0,415000.0,Renton,98059,2550
2.0,1.0,1240,2150,2.0,0.0,0.0,3.0,1240,0,2014,0,545000.0,Seattle,98117,1240
4.0,2.0,2180,7297,2.0,0.0,0.0,3.0,2180,0,1984,0,610750.0,Sammamish,98074,2180
4.0,2.0,3140,9225,1.0,0.0,2.0,5.0,1770,1370,1966,0,578000.0,Renton,98057,3140
3.0,2.0,1970,7972,1.0,0.0,3.0,5.0,1370,600,1976,0,501000.0,Renton,98057,1970
5.0,2.0,1940,7642,1.5,0.0,0.0,3.0,1940,0,1957,2000,465250.0,Shoreline,98177,1940
0.0,0.0,3064,4764,3.5,0.0,2.0,3.0,3064,0,1990,2009,1095000.0,Seattle,98102,3064
2.0,1.0,970,5665,1.0,0.0,0.0,4.0,970,0,1908,0,315000.0,Seattle,98118,970
4.0,2.0,3010,6100,2.0,0.0,0.0,3.0,3010,0,2005,0,789500.0,Redmond,98052,3010
3.0,2.0,2460,6600,1.0,0.0,2.0,4.0,1370,1090,1952,0,678500.0,Seattle,98136,2460
3.0,2.0,2080,11375,1.0,0.0,0.0,3.0,2080,0,2002,0,342500.0,Enumclaw,98022,2080
4.0,3.0,3960,7012,2.0,0.0,0.0,3.0,3960,0,2005,0,860000.0,Sammamish,98075,3960
4.0,2.0,2490,8124,2.0,0.0,0.0,3.0,2490,0,2001,0,306000.0,Auburn,98092,2490
5.0,2.0,2060,6000,2.0,0.0,0.0,3.0,2060,0,1903,2005,580000.0,Seattle,98105,2060
3.0,1.0,1330,15678,1.0,0.0,0.0,3.0,900,430,1984,0,405000.0,Sammamish,98074,1330
3.0,2.0,1600,19200,1.0,0.0,0.0,4.0,1600,0,1967,0,510000.0,Kirkland,98034,1600
2.0,1.0,820,10450,1.0,0.0,0.0,4.0,820,0,1965,0,173000.0,Renton,98055,820
4.0,2.0,1200,7680,1.0,0.0,0.0,3.0,1200,0,1968,1997,210000.0,Auburn,98092,1200
3.0,1.0,1050,5664,1.0,0.0,0.0,4.0,910,140,1947,1988,445000.0,Seattle,98115,1050
3.0,2.0,1910,1501,2.5,0.0,0.0,3.0,1530,380,2007,0,585000.0,Seattle,98199,1910
3.0,2.0,1800,6000,1.0,0.0,0.0,5.0,900,900,1950,0,381000.0,Shoreline,98155,1800
3.0,2.0,2060,8640,1.0,0.0,0.0,4.0,2060,0,1966,0,890000.0,Kirkland,98033,2060
3.0,2.0,1840,9697,1.0,0.0,0.0,4.0,1500,340,1985,0,235000.0,Kent,98030,1840
3.0,2.0,1250,1103,3.0,0.0,2.0,3.0,1250,0,2005,0,480000.0,Seattle,98103,1250
2.0,1.0,1510,4032,1.5,0.0,0.0,3.0,1310,200,1935,1974,575000.0,Seattle,98199,1510
4.0,2.0,2300,4600,1.5,0.0,0.0,4.0,1340,960,1904,0,350000.0,Seattle,98144,2300
5.0,3.0,2820,4608,1.0,0.0,0.0,3.0,1450,1370,1967,2011,599000.0,Seattle,98117,2820
4.0,2.0,1130,7840,1.0,0.0,0.0,4.0,1130,0,1970,0,210000.0,FederalWay,98023,1130
3.0,1.0,1510,5000,1.5,0.0,0.0,3.0,1510,0,1909,2004,545000.0,Seattle,98105,1510
3.0,2.0,1970,7500,2.0,0.0,0.0,3.0,1970,0,1988,2000,299995.0,Auburn,98092,1970
3.0,1.0,1210,5750,1.5,0.0,0.0,4.0,1210,0,1910,0,440000.0,Seattle,98136,1210
3.0,2.0,2420,17859,1.0,0.0,1.0,5.0,1500,920,1979,0,795000.0,Kirkland,98034,2420
5.0,2.0,2460,6846,1.5,0.0,0.0,5.0,1340,1120,1911,1984,445000.0,Seattle,98108,2460
3.0,1.0,1180,11862,1.0,0.0,0.0,4.0,1180,0,1948,0,397990.0,Seattle,98177,1180
3.0,3.0,1900,6400,1.0,0.0,0.0,5.0,1410,490,1942,0,706000.0,Seattle,98105,1900
3.0,3.0,1651,1779,2.0,0.0,0.0,3.0,1341,310,2008,0,363000.0,Seattle,98133,1651
4.0,2.0,2130,11843,2.0,0.0,0.0,4.0,2130,0,1972,0,850000.0,MercerIsland,98040,2130
2.0,1.0,1430,3000,1.5,0.0,0.0,3.0,1300,130,1929,0,620000.0,Seattle,98112,1430
4.0,2.0,1910,9244,1.0,0.0,0.0,4.0,1910,0,1963,0,333000.0,Renton,98059,1910
3.0,2.0,2110,11250,1.0,0.0,0.0,4.0,2110,0,1961,2001,743000.0,MercerIsland,98040,2110
2.0,2.0,1630,3780,1.0,0.0,0.0,4.0,890,740,1940,2001,448000.0,Seattle,98107,1630
5.0,3.0,2990,7420,2.0,0.0,0.0,3.0,2990,0,1996,0,498500.0,Renton,98059,2990
3.0,2.0,2120,9736,2.0,0.0,0.0,3.0,2120,0,1988,2000,531000.0,Bothell,98011,2120
3.0,2.0,2050,6420,1.0,0.0,3.0,3.0,1730,320,1956,2001,670000.0,Seattle,98116,2050
5.0,3.0,1880,5000,1.0,0.0,0.0,3.0,1100,780,1997,0,310000.0,Seattle,98106,1880
3.0,3.0,2790,12523,2.0,1.0,4.0,4.0,1600,1190,1977,0,835000.0,DesMoines,98198,2790
4.0,2.0,2140,7245,2.0,0.0,0.0,3.0,2140,0,2003,0,495000.0,Seattle,98133,2140
3.0,2.0,1769,9300,1.0,0.0,0.0,4.0,1769,0,1955,2009,495000.0,NormandyPark,98166,1769
3.0,1.0,1710,6556,1.5,0.0,0.0,4.0,1200,510,1926,1993,440000.0,Seattle,98133,1710
1.0,1.0,420,6720,1.0,0.0,0.0,3.0,420,0,1922,2008,280000.0,Seattle,98108,420
4.0,2.0,2370,10858,2.0,0.0,0.0,3.0,2370,0,2003,0,1034500.0,Bellevue,98004,2370
4.0,2.0,1770,5855,2.0,0.0,0.0,3.0,1770,0,2003,0,248000.0,MapleValley,98038,1770
4.0,2.0,2210,8465,1.0,0.0,0.0,3.0,1490,720,1990,2009,294000.0,Auburn,98092,2210
4.0,2.0,2710,4750,1.0,0.0,0.0,4.0,1460,1250,1919,1985,656500.0,Seattle,98115,2710
3.0,3.0,2340,2970,2.0,0.0,0.0,5.0,2160,180,1925,0,660000.0,Seattle,98103,2340
2.0,1.0,1220,17172,1.0,0.0,0.0,4.0,1220,0,1947,1988,370000.0,Kirkland,98033,1220
2.0,1.0,910,9869,1.0,0.0,0.0,3.0,910,0,1957,2000,223000.0,Renton,98058,910
4.0,2.0,1880,3880,1.5,0.0,0.0,4.0,1090,790,1944,0,560000.0,Seattle,98107,1880
4.0,2.0,1870,5200,2.0,0.0,0.0,4.0,1200,670,1937,0,594000.0,Seattle,98115,1870
3.0,2.0,1480,5400,2.0,0.0,0.0,4.0,1480,0,1914,1945,600000.0,Seattle,98122,1480
3.0,2.0,1880,7000,2.0,0.0,0.0,3.0,1880,0,1993,0,315000.0,Kent,98031,1880
4.0,2.0,1890,6000,1.0,0.0,0.0,4.0,1110,780,1947,1988,430000.0,Seattle,98125,1890
3.0,3.0,1560,7392,1.0,0.0,0.0,5.0,1030,530,1972,0,440000.0,Kirkland,98034,1560
2.0,2.0,1070,1200,2.0,0.0,0.0,3.0,1070,0,1999,0,312500.0,Seattle,98103,1070
3.0,3.0,1470,1235,2.0,0.0,0.0,3.0,1180,290,2008,0,300000.0,Seattle,98108,1470
3.0,2.0,2570,3600,2.5,0.0,0.0,3.0,2570,0,2007,0,680000.0,Issaquah,98029,2570
2.0,2.0,1170,1011,2.0,0.0,0.0,3.0,1170,0,2009,0,336750.0,Issaquah,98027,1170
5.0,4.0,2320,4960,2.0,0.0,0.0,5.0,1720,600,1926,0,822500.0,Seattle,98103,2320
4.0,3.0,2440,9600,2.0,0.0,0.0,5.0,2440,0,1961,0,589000.0,Kirkland,98034,2440
2.0,2.0,1440,5680,1.0,0.0,0.0,4.0,1440,0,1978,2000,210000.0,DesMoines,98198,1440
3.0,1.0,1340,11070,1.0,0.0,0.0,4.0,1340,0,1978,2000,206135.0,Kent,98030,1340
6.0,4.0,3010,4360,2.0,0.0,0.0,3.0,2000,1010,2014,0,1125000.0,Seattle,98103,3010
3.0,2.0,1840,8601,1.0,0.0,0.0,3.0,920,920,1905,2014,285000.0,Seattle,98118,1840
2.0,1.0,930,7550,1.0,0.0,0.0,3.0,930,0,1986,0,230000.0,SeaTac,98168,930
3.0,2.0,1820,9545,1.0,0.0,0.0,3.0,1230,590,1976,0,350000.0,LakeForestPark,98155,1820
3.0,1.0,1280,8184,1.5,0.0,0.0,4.0,1280,0,1947,1988,304000.0,Shoreline,98155,1280
2.0,1.0,900,4600,1.0,0.0,0.0,3.0,900,0,1951,1994,370000.0,Seattle,98117,900
3.0,2.0,1980,13503,1.0,0.0,2.0,4.0,1320,660,1952,0,810000.0,Bellevue,98008,1980
4.0,2.0,2010,7575,1.0,0.0,0.0,3.0,1220,790,1974,0,440000.0,Kirkland,98034,2010
4.0,2.0,2750,4800,2.0,0.0,0.0,3.0,1960,790,1905,2005,1030000.0,Seattle,98103,2750
4.0,2.0,3140,10875,1.0,0.0,1.0,3.0,1940,1200,1939,1969,775000.0,Seattle,98199,3140
3.0,2.0,1900,8540,1.0,0.0,0.0,3.0,950,950,1980,0,235000.0,SeaTac,98168,1900
3.0,1.0,1830,3000,1.5,0.0,0.0,3.0,1430,400,1926,2003,499950.0,Seattle,98103,1830
4.0,2.0,2700,10814,1.0,0.0,0.0,4.0,1560,1140,1966,0,300000.0,Kent,98030,2700
3.0,1.0,1290,6566,1.0,0.0,0.0,5.0,1290,0,1976,0,205000.0,FederalWay,98023,1290
3.0,2.0,1500,8173,1.0,0.0,0.0,3.0,1500,0,1997,0,435000.0,Kirkland,98034,1500
3.0,1.0,1270,6405,1.5,0.0,0.0,3.0,1270,0,1944,0,153000.0,Seattle,98178,1270
3.0,1.0,1870,2807,1.5,0.0,0.0,4.0,1580,290,1927,0,585000.0,Seattle,98107,1870
4.0,2.0,2540,6365,2.0,0.0,0.0,3.0,1870,670,2000,0,380000.0,Renton,98055,2540
4.0,2.0,1930,8660,1.0,0.0,0.0,3.0,1120,810,1981,2013,250600.0,Auburn,98001,1930
4.0,2.0,2770,13500,2.0,0.0,0.0,3.0,2770,0,1974,0,890000.0,MercerIsland,98040,2770
4.0,2.0,2220,5338,2.0,0.0,0.0,3.0,2220,0,2001,0,370000.0,Renton,98059,2220
3.0,2.0,1650,9957,1.0,0.0,0.0,4.0,1100,550,1961,2001,369500.0,Seattle,98125,1650
3.0,2.0,1210,5240,1.0,0.0,0.0,4.0,610,600,1983,0,305000.0,Seattle,98106,1210
4.0,2.0,2010,7972,2.0,0.0,0.0,4.0,2010,0,1989,0,590000.0,Issaquah,98029,2010
3.0,2.0,1580,6065,2.0,0.0,0.0,3.0,1580,0,1985,0,485000.0,Issaquah,98029,1580
2.0,1.0,710,7200,1.0,0.0,0.0,3.0,710,0,1943,2002,215000.0,Seattle,98178,710
3.0,2.0,1910,5040,1.5,0.0,0.0,3.0,1910,0,1971,0,430000.0,Sammamish,98074,1910
4.0,2.0,1880,7965,2.0,0.0,0.0,3.0,1880,0,2000,0,324900.0,MapleValley,98038,1880
5.0,3.0,3100,10014,1.0,0.0,2.0,4.0,1660,1440,1973,0,975000.0,MercerIsland,98040,3100
5.0,2.0,2350,4000,2.0,0.0,0.0,3.0,2350,0,1993,0,910000.0,Seattle,98112,2350
3.0,2.0,1850,6869,1.0,0.0,2.0,5.0,1100,750,1919,1934,459950.0,Burien,98166,1850
3.0,2.0,2070,8337,2.0,0.0,0.0,3.0,2070,0,1997,0,325000.0,Kent,98030,2070
4.0,3.0,2020,7070,1.0,0.0,0.0,5.0,1010,1010,1958,0,513000.0,Seattle,98126,2020
3.0,2.0,1580,12177,1.0,0.0,0.0,3.0,1200,380,1981,2013,475000.0,Sammamish,98074,1580
4.0,2.0,2690,7947,2.0,0.0,0.0,3.0,2690,0,1993,0,419000.0,Renton,98058,2690
4.0,2.0,2420,10285,1.0,0.0,4.0,3.0,1700,720,1958,2004,760000.0,Burien,98146,2420
5.0,2.0,2540,6660,2.0,0.0,3.0,4.0,2340,200,1954,1979,1120000.0,Seattle,98136,2540
5.0,2.0,3210,12000,1.0,0.0,0.0,4.0,1830,1380,1968,0,725000.0,Bellevue,98007,3210
3.0,2.0,2040,4627,2.0,0.0,0.0,3.0,2040,0,1992,0,580000.0,Redmond,98052,2040
3.0,2.0,1920,4833,1.0,0.0,0.0,4.0,1060,860,1921,0,385000.0,Seattle,98133,1920
4.0,2.0,1900,10588,1.0,0.0,0.0,5.0,1900,0,1958,0,265000.0,Auburn,98002,1900
3.0,2.0,1070,1155,2.0,0.0,0.0,3.0,720,350,2005,0,330000.0,Seattle,98116,1070
3.0,2.0,2860,4442,2.0,0.0,0.0,3.0,2860,0,2000,0,799000.0,Seattle,98199,2860
3.0,2.0,2250,8800,1.0,0.0,0.0,4.0,1250,1000,1925,1968,589000.0,Seattle,98116,2250
4.0,2.0,2400,7351,2.0,0.0,0.0,3.0,2400,0,1990,2009,650000.0,Kirkland,98033,2400
3.0,2.0,1530,8000,2.0,0.0,0.0,3.0,1530,0,1978,0,474000.0,Woodinville,98077,1530
4.0,2.0,2090,6630,1.0,0.0,0.0,3.0,1070,1020,1974,0,203400.0,Renton,98055,2090
3.0,2.0,2570,4600,2.0,0.0,0.0,3.0,2570,0,2014,0,339990.0,MercerIsland,98040,2570
4.0,2.0,1450,8891,1.5,0.0,0.0,3.0,1180,270,1962,2003,235000.0,Seattle,98177,1450
4.0,3.0,2310,5650,1.0,0.0,2.0,3.0,1330,980,1952,2012,450000.0,LakeForestPark,98155,2310
3.0,2.0,1400,11400,2.0,0.0,0.0,3.0,1400,0,1984,0,374500.0,Seattle,98126,1400
2.0,3.0,1430,1425,2.0,0.0,0.0,3.0,995,435,2006,0,465000.0,Kirkland,98033,1430
2.0,1.0,820,4320,1.0,0.0,0.0,3.0,820,0,1937,1999,102500.0,Seattle,98117,820
3.0,2.0,1570,7200,1.0,0.0,0.0,4.0,1570,0,1952,0,176225.0,Seattle,98122,1570
3.0,1.0,1060,7920,1.0,0.0,0.0,4.0,1060,0,1968,0,326500.0,MapleValley,98038,1060
1.0,1.0,1100,638,3.0,0.0,0.0,3.0,1100,0,2014,0,516500.0,Sammamish,98074,1100
3.0,2.0,1530,9406,1.0,0.0,0.0,3.0,1270,260,1993,0,332000.0,Woodinville,98077,1530
3.0,1.0,1430,10005,1.5,0.0,0.0,4.0,1430,0,1950,1983,400000.0,Covington,98042,1430
2.0,1.0,1100,8281,1.0,0.0,0.0,4.0,1100,0,1947,1988,229629.5,Renton,98056,1100
4.0,2.0,2360,10000,1.0,0.0,3.0,3.0,1980,380,1977,2004,633000.0,Enumclaw,98022,2360
4.0,2.0,2100,13468,1.0,0.0,0.0,5.0,1050,1050,1962,0,475000.0,Woodinville,98072,2100
3.0,3.0,2470,10125,2.0,0.0,0.0,3.0,2470,0,1960,2012,970500.0,Auburn,98092,2470
4.0,2.0,2040,8265,2.0,0.0,0.0,3.0,2040,0,1996,0,355000.0,Auburn,98002,2040
5.0,3.0,3160,5000,2.0,0.0,2.0,3.0,2180,980,2005,0,957000.0,Bellevue,98006,3160
4.0,2.0,2290,5350,2.0,0.0,0.0,4.0,2120,170,1958,1972,535000.0,Seattle,98178,2290
5.0,3.0,2740,9629,1.0,0.0,0.0,5.0,1390,1350,1977,0,515000.0,Seattle,98177,2740
5.0,2.0,1260,4500,1.5,0.0,0.0,3.0,1260,0,1926,2003,650000.0,Seattle,98112,1260
5.0,4.0,5960,13703,2.0,0.0,2.0,3.0,4770,1190,1984,0,452500.0,Woodinville,98072,5960
2.0,2.0,1090,2686,2.0,0.0,0.0,3.0,1090,0,1982,0,249000.0,Redmond,98052,1090
3.0,2.0,2270,11472,1.0,0.0,0.0,4.0,1370,900,1956,0,645000.0,Redmond,98052,2270
3.0,2.0,2410,8944,1.0,0.0,0.0,4.0,1860,550,1967,0,415000.0,Seattle,98168,2410
3.0,2.0,1470,4322,2.0,0.0,0.0,3.0,1470,0,1985,0,491500.0,Renton,98059,1470
5.0,1.0,1170,6757,1.0,0.0,0.0,4.0,800,370,1944,0,397000.0,Kirkland,98034,1170
2.0,2.0,880,1805,2.0,0.0,0.0,3.0,880,0,1999,0,235000.0,Bellevue,98006,880
3.0,2.0,1950,6871,2.0,0.0,0.0,3.0,1950,0,1997,0,375000.0,Seattle,98119,1950
3.0,2.0,1620,6630,1.0,0.0,0.0,3.0,1280,340,1954,2005,620000.0,Seattle,98107,1620
2.0,2.0,1190,3400,1.0,0.0,0.0,3.0,990,200,1919,2001,441000.0,LakeForestPark,98155,1190
3.0,2.0,1600,10240,1.0,0.0,0.0,3.0,1090,510,1979,2014,390000.0,Seattle,98133,1600
3.0,2.0,1870,5909,1.0,0.0,0.0,3.0,1270,600,1986,0,259000.0,MercerIsland,98040,1870
4.0,2.0,3670,9958,2.0,0.0,0.0,3.0,3670,0,2005,0,525000.0,Sammamish,98074,3670
3.0,2.0,1330,7600,1.0,0.0,0.0,4.0,1330,0,1968,0,218000.0,Seattle,98102,1330
4.0,4.0,4140,7089,2.0,0.0,0.0,3.0,3160,980,2003,0,850000.0,Newcastle,98056,4140
4.0,2.0,2130,5080,1.5,0.0,0.0,3.0,2130,0,1914,1993,955500.0,Seattle,98146,2130
2.0,1.0,2060,8398,1.0,0.0,0.0,3.0,1260,800,1962,2003,270000.0,LakeForestPark,98155,2060
3.0,1.0,1050,8498,1.0,0.0,0.0,3.0,1050,0,1958,2004,205000.0,Bellevue,98004,1050
3.0,1.0,1640,12384,1.0,0.0,0.0,4.0,1090,550,1954,1979,253500.0,FederalWay,98023,1640
3.0,2.0,960,9380,1.0,0.0,0.0,3.0,960,0,1949,1998,210000.0,Sammamish,98074,960
4.0,4.0,3360,9767,2.0,0.0,0.0,3.0,2450,910,1990,2009,412000.0,Snoqualmie,98065,3360
3.0,1.0,990,10723,1.0,0.0,0.0,5.0,990,0,1960,0,284950.0,Seattle,98144,990
4.0,2.0,2420,7927,1.0,0.0,0.0,4.0,1400,1020,1973,0,400000.0,Seattle,98115,2420
5.0,2.0,2140,7910,1.0,0.0,0.0,3.0,1070,1070,1962,2003,530000.0,Seattle,98118,2140
2.0,2.0,1090,4000,1.0,0.0,0.0,3.0,970,120,1951,1994,460000.0,LakeForestPark,98155,1090
3.0,2.0,1560,9788,1.0,0.0,0.0,3.0,1560,0,1964,2000,291000.0,Seattle,98117,1560
3.0,2.0,1700,8432,1.0,0.0,0.0,3.0,1230,470,1977,2004,475000.0,Seattle,98116,1700
3.0,2.0,1370,8719,1.0,0.0,0.0,3.0,1370,0,1982,0,247200.0,Renton,98059,1370
3.0,1.0,1150,11802,1.0,0.0,0.0,4.0,1150,0,1932,1958,346500.0,Duvall,98019,1150
4.0,3.0,1930,3031,1.0,0.0,0.0,3.0,1200,730,2006,0,330675.0,Issaquah,98027,1930
2.0,1.0,780,6685,1.0,0.0,0.0,4.0,780,0,1948,0,87500.0,Seattle,98106,780
5.0,2.0,1940,6654,1.5,0.0,0.0,4.0,1940,0,1953,1983,359000.0,Kirkland,98034,1940
3.0,2.0,1660,15600,2.0,0.0,0.0,3.0,1660,0,1981,2013,220000.0,Auburn,98001,1660
4.0,2.0,2650,11520,2.0,0.0,0.0,3.0,2110,540,1988,2000,720000.0,FederalWay,98023,2650
3.0,3.0,3700,10375,2.0,0.0,0.0,3.0,3700,0,1982,0,489000.0,Seattle,98119,3700
3.0,2.0,3480,7800,1.0,0.0,0.0,4.0,1750,1730,1941,1998,950000.0,Seattle,98119,3480
2.0,1.0,1470,7137,1.0,0.0,0.0,3.0,1020,450,1941,1994,458663.8889,Seattle,98103,1470
2.0,2.0,2290,3507,2.0,0.0,0.0,3.0,2290,0,2005,0,630000.0,Redmond,98053,2290
5.0,2.0,2190,9072,1.0,0.0,0.0,5.0,1110,1080,1965,0,600000.0,Seattle,98106,2190
2.0,1.0,900,5220,1.0,0.0,0.0,4.0,900,0,1956,0,329950.0,Seattle,98136,900
3.0,2.0,1960,12476,2.0,0.0,0.0,4.0,1960,0,1989,0,560000.0,LakeForestPark,98155,1960
2.0,1.0,650,5400,1.0,0.0,0.0,3.0,650,0,1950,2005,295000.0,Kent,98031,650
3.0,2.0,2610,5544,1.5,0.0,0.0,3.0,1680,930,1934,1978,750000.0,Woodinville,98072,2610
2.0,1.0,1250,3825,1.0,0.0,0.0,3.0,850,400,1929,0,459500.0,Covington,98042,1250
5.0,3.0,3500,5040,2.0,0.0,2.0,3.0,2950,550,1927,2007,970000.0,NorthBend,98045,3500
3.0,2.0,2630,5827,2.0,0.0,0.0,3.0,2630,0,2001,0,610000.0,Seattle,98125,2630
4.0,4.0,3450,7832,2.0,0.0,0.0,3.0,3450,0,2007,0,1050000.0,Bellevue,98008,3450
5.0,3.0,3831,13800,2.0,1.0,4.0,3.0,3831,0,1959,1980,542500.0,Renton,98058,3831
4.0,2.0,3250,4500,2.0,0.0,0.0,3.0,3250,0,2009,0,460886.9231,Redmond,98052,3250
4.0,2.0,2240,9826,1.0,0.0,0.0,4.0,1370,870,1988,0,220000.0,Seattle,98112,2240
3.0,2.0,2910,10204,2.0,0.0,0.0,3.0,2910,0,1990,2009,770000.0,Bothell,98011,2910
4.0,2.0,1780,6000,2.0,0.0,0.0,3.0,1780,0,1991,0,175000.0,Bellevue,98006,1780
4.0,3.0,2500,5801,1.5,0.0,0.0,3.0,1960,540,1926,2003,1036200.0,Seattle,98103,2500
3.0,1.0,1270,8400,1.0,0.0,0.0,3.0,1270,0,1955,2005,347000.0,Seattle,98118,1270
4.0,4.0,3370,5000,2.0,0.0,2.0,3.0,2470,900,2008,0,900000.0,Seattle,98126,3370
4.0,3.0,2250,7412,1.0,0.0,0.0,4.0,1480,770,1975,0,345000.0,Seattle,98125,2250
5.0,3.0,3110,12429,1.0,0.0,0.0,3.0,1790,1320,1977,2004,436500.0,Shoreline,98155,3110
3.0,2.0,1640,7437,1.0,0.0,0.0,3.0,1090,550,1948,1994,556000.0,Seattle,98122,1640
3.0,2.0,1270,4800,1.0,0.0,0.0,3.0,1270,0,1952,2014,415000.0,Seattle,98112,1270
3.0,2.0,2950,12196,2.0,0.0,0.0,4.0,2310,640,1918,1974,495000.0,FederalWay,98023,2950
3.0,2.0,1730,9000,1.0,0.0,0.0,3.0,1370,360,1978,0,430000.0,Seattle,98125,1730
4.0,2.0,2600,6390,1.0,0.0,0.0,3.0,1390,1210,1978,0,245000.0,MercerIsland,98040,2600
4.0,2.0,1830,7345,1.0,0.0,0.0,4.0,1540,290,1973,0,494000.0,Renton,98058,1830
3.0,1.0,1560,7552,1.0,0.0,0.0,4.0,910,650,1948,0,282508.8889,Seattle,98118,1560
3.0,1.0,1000,19204,1.0,0.0,0.0,3.0,1000,0,1968,2010,249000.0,Seattle,98115,1000
4.0,2.0,2210,9371,2.0,0.0,0.0,4.0,2210,0,1968,0,305000.0,MapleValley,98038,2210
3.0,2.0,1610,7223,2.0,0.0,0.0,3.0,1610,0,1994,0,210614.2857,Seattle,98103,1610
3.0,2.0,2110,4038,2.0,0.0,0.0,4.0,2110,0,1989,0,355000.0,Issaquah,98029,2110
4.0,2.0,1690,4080,1.0,0.0,0.0,4.0,870,820,1984,0,385000.0,Seattle,98112,1690
